match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,,better?,Count,
https://www.premierleague.com/match/12155,0.492891729,0.505011082,0,home_win,-0.012119353,,No,,
https://www.premierleague.com/match/12479,0.477338037,0.497391274,2,draw,-0.020053237,,Drawed,,
https://www.premierleague.com/match/12133,0.507955579,0.49755377,0,home_win,0.010401809,,Yes,,
https://www.premierleague.com/match/12297,0.493635344,0.49992875,1,away_win,-0.006293406,,Yes,,
https://www.premierleague.com/match/12481,0.517576505,0.493150429,0,home_win,0.024426076,,Yes,,
https://www.premierleague.com/match/12475,0.539414305,0.485440367,1,away_win,0.053973937,,No,,
https://www.premierleague.com/match/12413,0.471974405,0.503301202,1,away_win,-0.031326797,,Yes,,
https://www.premierleague.com/match/12259,0.522390016,0.495430127,0,home_win,0.026959889,,Yes,,
https://www.premierleague.com/match/12334,0.516040743,0.504677364,0,home_win,0.01136338,,Yes,,
https://www.premierleague.com/match/12411,0.502538728,0.501319997,0,home_win,0.001218731,,Yes,,
https://www.premierleague.com/match/12196,0.403742578,0.545583082,1,away_win,-0.141840504,,Yes,,
https://www.premierleague.com/match/12458,0.514720744,0.49982875,0,home_win,0.014891994,,Yes,,
https://www.premierleague.com/match/12252,0.526310675,0.490468655,2,draw,0.03584202,,Drawed,,
https://www.premierleague.com/match/12304,0.510498457,0.497290027,1,away_win,0.01320843,,No,,
https://www.premierleague.com/match/12488,0.524512833,0.490682329,0,home_win,0.033830504,,Yes,,
https://www.premierleague.com/match/12353,0.473861351,0.503516192,0,home_win,-0.029654841,,No,,
https://www.premierleague.com/match/12406,0.528317166,0.496273819,1,away_win,0.032043347,,No,,
https://www.premierleague.com/match/12286,0.452367386,0.499086251,2,draw,-0.046718865,,Drawed,,
https://www.premierleague.com/match/12423,0.523244483,0.486467056,2,draw,0.036777427,,Drawed,,
https://www.premierleague.com/match/12219,0.518170744,0.496630051,1,away_win,0.021540693,,No,,
https://www.premierleague.com/match/12408,0.37570588,0.539928547,2,draw,-0.164222667,,Drawed,,
https://www.premierleague.com/match/12339,0.498955002,0.502441231,2,draw,-0.003486229,,Drawed,,
https://www.premierleague.com/match/12299,0.531971319,0.494941423,0,home_win,0.037029897,,Yes,,
https://www.premierleague.com/match/12316,0.404978153,0.525885586,1,away_win,-0.120907433,,Yes,,
https://www.premierleague.com/match/12407,0.513797746,0.505759745,0,home_win,0.008038001,,Yes,,
https://www.premierleague.com/match/12128,0.506542127,0.5002725,0,home_win,0.006269627,,Yes,,
https://www.premierleague.com/match/12201,0.520262647,0.490668584,1,away_win,0.029594063,,No,,
https://www.premierleague.com/match/12153,0.48642084,0.507182006,0,home_win,-0.020761166,,No,,
https://www.premierleague.com/match/12440,0.489297885,0.50006875,2,draw,-0.010770865,,Drawed,,
https://www.premierleague.com/match/12211,0.544023209,0.494051531,1,away_win,0.049971679,,No,,
https://www.premierleague.com/match/12318,0.478392217,0.507866851,2,draw,-0.029474634,,Drawed,,
https://www.premierleague.com/match/12222,0.507761876,0.5007025,0,home_win,0.007059377,,Yes,,
https://www.premierleague.com/match/12338,0.544758617,0.492914224,1,away_win,0.051844392,,No,,
https://www.premierleague.com/match/12117,0.477596261,0.508089294,2,draw,-0.030493033,,Drawed,,
https://www.premierleague.com/match/12471,0.49609008,0.503033713,2,draw,-0.006943633,,Drawed,,
https://www.premierleague.com/match/12205,0.491488322,0.505109822,0,home_win,-0.0136215,,No,,
https://www.premierleague.com/match/12256,0.469547737,0.508462942,1,away_win,-0.038915205,,Yes,,
https://www.premierleague.com/match/12262,0.535670549,0.494567714,2,draw,0.041102835,,Drawed,,
https://www.premierleague.com/match/12245,0.497031285,0.503613687,1,away_win,-0.006582402,,Yes,,
https://www.premierleague.com/match/12398,0.485796323,0.504683613,0,home_win,-0.01888729,,No,,
https://www.premierleague.com/match/12258,0.497322526,0.501364997,2,draw,-0.004042471,,Drawed,,
https://www.premierleague.com/match/12154,0.502978715,0.50037875,0,home_win,0.002599965,,Yes,,
https://www.premierleague.com/match/12383,0.487954831,0.50053,1,away_win,-0.012575169,,Yes,,
https://www.premierleague.com/match/12217,0.470703595,0.507570671,0,home_win,-0.036867076,,No,,
https://www.premierleague.com/match/12372,0.458171739,0.50586973,0,home_win,-0.047697991,,No,,
https://www.premierleague.com/match/12429,0.505748497,0.50375118,0,home_win,0.001997317,,Yes,,
https://www.premierleague.com/match/12329,0.401028865,0.526053881,0,home_win,-0.125025016,,No,,
https://www.premierleague.com/match/12125,0.48194785,0.4998825,1,away_win,-0.01793465,,Yes,,
https://www.premierleague.com/match/12302,0.602554428,0.468225378,0,home_win,0.13432905,,Yes,,
https://www.premierleague.com/match/12355,0.487838649,0.502096238,0,home_win,-0.014257589,,No,,
https://www.premierleague.com/match/12254,0.624862734,0.462836166,2,draw,0.162026568,,Drawed,,
https://www.premierleague.com/match/12456,0.486878014,0.504393637,2,draw,-0.017515623,,Drawed,,
https://www.premierleague.com/match/12417,0.463288683,0.507303231,0,home_win,-0.044014548,,No,,
https://www.premierleague.com/match/12151,0.493160427,0.504784854,1,away_win,-0.011624427,,Yes,,
https://www.premierleague.com/match/12388,0.495418878,0.501896241,1,away_win,-0.006477363,,Yes,,
https://www.premierleague.com/match/12402,0.479036047,0.498275007,0,home_win,-0.019238959,,No,,
https://www.premierleague.com/match/12303,0.52979715,0.498507504,2,draw,0.031289646,,Drawed,,
https://www.premierleague.com/match/12323,0.506382153,0.505979715,1,away_win,0.000402438,,No,,
https://www.premierleague.com/match/12326,0.49496517,0.4998825,0,home_win,-0.00491733,,No,,
https://www.premierleague.com/match/12412,0.501711243,0.495352634,1,away_win,0.006358609,,No,,
https://www.premierleague.com/match/12373,0.521562867,0.496390063,1,away_win,0.025172805,,No,,
https://www.premierleague.com/match/12227,0.488830608,0.50880409,0,home_win,-0.019973481,,No,,
https://www.premierleague.com/match/12446,0.458797396,0.50929268,1,away_win,-0.050495284,,Yes,,
https://www.premierleague.com/match/12307,0.469439392,0.504489879,0,home_win,-0.035050488,,No,,
https://www.premierleague.com/match/12290,0.515920866,0.49468895,1,away_win,0.021231916,,No,,
https://www.premierleague.com/match/12431,0.496241321,0.507285734,0,home_win,-0.011044413,,No,,
https://www.premierleague.com/match/12419,0.510813314,0.49487268,1,away_win,0.015940634,,No,,
https://www.premierleague.com/match/12179,0.50744195,0.498600004,0,home_win,0.008841947,,Yes,,
https://www.premierleague.com/match/12483,0.520638267,0.501641244,0,home_win,0.018997023,,Yes,,
https://www.premierleague.com/match/12468,0.526224663,0.499272501,0,home_win,0.026952162,,Yes,,
https://www.premierleague.com/match/12368,0.507089525,0.498121259,1,away_win,0.008968266,,No,,
https://www.premierleague.com/match/12214,0.491901958,0.504346141,0,home_win,-0.012444182,,No,,
https://www.premierleague.com/match/12178,0.516801172,0.496750046,2,draw,0.020051126,,Drawed,,
https://www.premierleague.com/match/12409,0.528314674,0.497786264,1,away_win,0.03052841,,No,,
https://www.premierleague.com/match/12345,0.481152684,0.503321201,2,draw,-0.022168517,,Drawed,,
https://www.premierleague.com/match/12309,0.510193587,0.497585019,0,home_win,0.012608569,,Yes,,
https://www.premierleague.com/match/12146,0.491437087,0.496367564,2,draw,-0.004930477,,Drawed,,
https://www.premierleague.com/match/12269,0.525394381,0.502608726,1,away_win,0.022785655,,No,,
https://www.premierleague.com/match/12418,0.535750141,0.502756222,0,home_win,0.032993919,,Yes,,
https://www.premierleague.com/match/12385,0.545688447,0.497407523,2,draw,0.048280924,,Drawed,,
https://www.premierleague.com/match/12167,0.496470059,0.498693753,0,home_win,-0.002223694,,No,,
https://www.premierleague.com/match/12170,0.483850619,0.503263704,2,draw,-0.019413084,,Drawed,,
https://www.premierleague.com/match/12278,0.515859678,0.49625257,2,draw,0.019607108,,Drawed,,
https://www.premierleague.com/match/12248,0.55220282,0.492034424,2,draw,0.060168396,,Drawed,,
https://www.premierleague.com/match/12362,0.481462251,0.506625862,0,home_win,-0.025163611,,No,,
https://www.premierleague.com/match/12331,0.441259995,0.514339816,0,home_win,-0.073079822,,No,,
https://www.premierleague.com/match/12241,0.52200827,0.488289642,1,away_win,0.033718628,,No,,
https://www.premierleague.com/match/12424,0.510560929,0.495358883,2,draw,0.015202046,,Drawed,,
https://www.premierleague.com/match/12343,0.522696891,0.498151258,1,away_win,0.024545633,,No,,
https://www.premierleague.com/match/12452,0.615648811,0.473208186,0,home_win,0.142440625,,Yes,,
https://www.premierleague.com/match/12195,0.468874051,0.504819851,0,home_win,-0.035945799,,No,,
