match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,better?,,count
https://www.premierleague.com/match/38621,0.525678638,0.489215423,1,away_win,0.036463215,No,,
https://www.premierleague.com/match/38315,0.498622503,0.500861249,2,draw,-0.002238746,Drawed,,
https://www.premierleague.com/match/38350,0.505847233,0.497430023,1,away_win,0.008417211,No,,
https://www.premierleague.com/match/38496,0.465371774,0.501803742,0,home_win,-0.036431968,No,,
https://www.premierleague.com/match/38675,0.548102022,0.494264002,1,away_win,0.053838021,No,,
https://www.premierleague.com/match/38672,0.506164688,0.498496255,0,home_win,0.007668433,Yes,,
https://www.premierleague.com/match/38319,0.497001286,0.497673767,1,away_win,-0.000672481,Yes,,
https://www.premierleague.com/match/38426,0.508505429,0.4997975,0,home_win,0.008707929,Yes,,
https://www.premierleague.com/match/38606,0.518853557,0.49987125,0,home_win,0.018982307,Yes,,
https://www.premierleague.com/match/38335,0.519209291,0.498007511,1,away_win,0.02120178,No,,
https://www.premierleague.com/match/38592,0.503003714,0.49805001,1,away_win,0.004953704,No,,
https://www.premierleague.com/match/38516,0.479752329,0.508270496,2,draw,-0.028518167,Drawed,,
https://www.premierleague.com/match/38677,0.483527214,0.503157458,0,home_win,-0.019630244,No,,
https://www.premierleague.com/match/38524,0.476125669,0.503699932,1,away_win,-0.027574264,Yes,,
https://www.premierleague.com/match/38457,0.464860525,0.506713347,0,home_win,-0.041852822,No,,
https://www.premierleague.com/match/38390,0.5060847,0.496968787,0,home_win,0.009115912,Yes,,
https://www.premierleague.com/match/38566,0.524601369,0.497272527,0,home_win,0.027328841,Yes,,
https://www.premierleague.com/match/38395,0.503429946,0.501159998,1,away_win,0.002269948,No,,
https://www.premierleague.com/match/38619,0.477082319,0.506143441,1,away_win,-0.029061121,Yes,,
https://www.premierleague.com/match/38586,0.518591425,0.49806126,0,home_win,0.020530165,Yes,,
https://www.premierleague.com/match/38668,0.487772438,0.502776221,2,draw,-0.015003783,Drawed,,
https://www.premierleague.com/match/38380,0.525314587,0.497027535,1,away_win,0.028287052,No,,
https://www.premierleague.com/match/38541,0.524041447,0.497287527,1,away_win,0.02675392,No,,
https://www.premierleague.com/match/38408,0.521066271,0.497412523,2,draw,0.023653748,Drawed,,
https://www.premierleague.com/match/38500,0.502267484,0.499177501,1,away_win,0.003089984,No,,
https://www.premierleague.com/match/38420,0.502562478,0.501469996,2,draw,0.001092482,Drawed,,
https://www.premierleague.com/match/38385,0.504793603,0.495546368,1,away_win,0.009247235,No,,
https://www.premierleague.com/match/38495,0.501044998,0.496218822,1,away_win,0.004826176,No,,
https://www.premierleague.com/match/38681,0.48132619,0.50004875,1,away_win,-0.01872256,Yes,,
https://www.premierleague.com/match/38422,0.497136281,0.497571269,2,draw,-0.000434988,Drawed,,
https://www.premierleague.com/match/38612,0.518374222,0.495822597,1,away_win,0.022551625,No,,
https://www.premierleague.com/match/38569,0.542941453,0.489132962,2,draw,0.053808492,Drawed,,
https://www.premierleague.com/match/38323,0.486208499,0.504112407,0,home_win,-0.017903908,No,,
https://www.premierleague.com/match/38359,0.503768679,0.49994375,1,away_win,0.003824929,No,,
